text,label
What is todays UV index?,weather
When is it supposed to rain next?,weather
Will it be around 64 degree F for Chicago tomorrow morning,weather
Set alarm for 7 am tomorrow.,alarm
snooze alarm for 10 mins,alarm
When is it expected to start raining later tonight,weather
snooze alarm,alarm
do i need to wear long pants,weather
cancel all alarms,alarm
Remind me of my 8 am meeting on Monday morning,reminder
cancel my reminder about meeting,reminder
set an alarm for 5 am,alarm
Clear alarms,alarm
Set an alarm for every 30 seconds for 5 minutes,alarm
set alarm for 7:30am,alarm
Give me weather updates,weather
Set alarm every minute for 10 minutes.,alarm
add an alarm for 5 tonight,alarm
What is the temperature in Califorina?,weather
How windy will it be tomorrow?,weather
snooze the alarm for 10 minutes,alarm
Is it going to rain today?,weather
Set a reminder for tomorrow morning to call Sarah at 10,reminder
Will it be below 25 in degrees celcius tokyo this weekend,weather
Temperature dublin tonight c,weather
What is the current cloud cover?,weather
What is the current weather in Cleveland? ,weather
will there be freezing rain tomorrow,weather
How hot is it near Tokyo this weekend in degree C,weather
Set my alarm for 10:00 AM every Tuesday and Thursday.,alarm
What's the UV index today?,weather
Give me the snow forecast for this weekend.,weather
Should I have an umbrella?,weather
What time will the storm reach Carmel?,weather
when does the sun set today?,weather
Is it too cold to go swimming?,weather
What are the wind speeds like right now?,weather
How many inches of snow is being predicted today?,weather
set alarm for five thirty am saturday,alarm
Is it supposed to snow a lot this weekend?,weather
Set an alarm for 10 minutes ,alarm
Is it snowing at Big Bear Lake right now?,weather
do i need an umbrella,weather
show my reminder for dinner,reminder
what time will it rain in los angeles,weather
Is it going to be cloudy?,weather
show me all reminders for this week,reminder
What is the temp outside/,weather
Snooze alarm,alarm
are there any weather warnings nearby?,weather
 do we needs scarfs and coast today,weather
show me all reminders on thursday,reminder
Set alarm for 6:30am,alarm
snow today,weather
Set weekly reminder to buy diapers,reminder
Let me see all alarms,alarm
Do i need my sunglasses today?,weather
is it going to be cold today?,weather
remind to get gas today,reminder
Is it below 99 in Celcius dehli next week,weather
Will the temperatures drop below freezing tonight,weather
What is the temperature in Tampa?,weather
When is the storm coming? ,weather
Will it rain today?,weather
Cancel my reminder to feed the dogs,reminder
should I bring my sunglasses?,weather
the reminder for going to the gym on the 7th delete that,reminder
will Port St Lucie have thunderstorms today,weather
will it rain later on,weather
how many hours until my alarm goes off,alarm
Should I expect it to be humid later on today?,weather
I need an alarm in 20 minutes,alarm
remind me to reply to susan,reminder
Is there a storm warning,weather
Please remind me to visit farmers market on sunday,reminder
what is the temperature going to be today,weather
Remind me to stop at the grocery store at 5:30 today,reminder
set an alarm for 6 pm,alarm
is it still raining in east Texas today?,weather
set an alarm for 7pm everyday,alarm
show my reminders for sunday,reminder
is fog forecast for the coast this weekend?,weather
remind me to send a birthday card to her,reminder
What is the temperature forecast for today,weather
is it going to be partly cloudy,weather
what's tomorrow's low temperature,weather
what is the forecast for the next three days,weather
What time is sunrise tomorrow,weather
Remind me to get dog food the 1st day of each month.,reminder
How warm is it this weekend sao paulo in degrees celcius,weather
show me all my reminders today,reminder
turn off alarm,alarm
cancel alarm for 3 pm,alarm
set alarm every 10 minutes,alarm
What is the temperature going down to tonight?,weather
Remind me for my kids swimming by 5 pm,reminder
What is the weather like tomorrow?,weather
Remind me to cancel the doctor's appointment on Monday morning,reminder
set alarm for 9 pm on sundays,alarm
Is it going to snow tomorrow? ,weather
What is the 7 day forecast this week,weather
Is it going to rain this week?,weather
Delete my reminder to visit Brynn tomorrow.,reminder
should i bring a jacket? ,weather
Set alarm for 10 am today.,alarm
Will it be cloudy all day?,weather
Will is snow tomorrow?,weather
set a alarm for 30 minutes,alarm
Delete alarm for 5 am.,alarm
Is it going to be hot today?,weather
Is it going to hail tonight,weather
Are we going to get a thunderstorm today?,weather
Reset alarm for 1 hour from now,alarm
What is the next week weather supposed to be like?,weather
Set two alarms for 3 pm today.,alarm
"I am going to London next week, how's the weather there",weather
what does the temperature feel like?,weather
Is it below 64 in degree C around London this weekend,weather
Set alarm 50 minutes from now,alarm
Activate my work alarm,alarm
Cancel my alarm for 8 pm tonight.,alarm
"next week weather in Seattle, Washington",weather
Weather tomorrow in half moon bay,weather
change alarm to 6 am please,alarm
Start alarm in 2 minutes,alarm
remind me to purchase groceries,reminder
remind me to go to aldi for beef tonight,reminder
Set alarm every 8 hours ,alarm
Will it rain today?,weather
Is it going to rain at Desoto Park on Sunday?,weather
delete alarm at 3:30am,alarm
What is the current temperature today?,weather
reset alarm for one hour from now,alarm
Set alarm for 10 am tomorrow,alarm
is it sweater weather ,weather
does my weekend looks sunny ,weather
Change alarm to 10 am,alarm
Do I need gloves today,weather
What's the weather like in Houston today?,weather
Set my alarm for 9am tomorrow.,alarm
what time is my alarm set for tomorrow,alarm
let me sleep in until 8 tomorrow morning.,alarm
Is it around 80 in F near Mumbai this weekend,weather
Remind me to get cotuon balls tomorrow?,reminder
Next week's weather,weather
Set alarm every 27 hours,alarm
set the alarm to 5 am for Tuesday of this week,alarm
Set 7:45 alarm tonight.,alarm
What is the forecast,weather
Temperature houston today F,weather
is it sprinkling outside,weather
show me what my alarms are,alarm
What is the weather today?,weather
How long until the alarm goes off?,alarm
Set my alarm for 30 minutes.,alarm
I want to be reminded to file those bug reports,reminder
what is the temperature now,weather
How much snow are we expecting tomorrow?,weather
is saturday to be cloudy,weather
Is there going to be a monsoon this weekend,weather
Remind me to pay the phone bill Friday.,reminder
Delete my medication reminder,reminder
New Alarm,alarm
What was the heat index today,weather
Temperature this weekend Fahrenheit,weather
Can you set the alarm for 5 am,alarm
Do I need an umbrella tonight?,weather
Cancel my alarm for tomorrow morning.,alarm
what's the current temperature?,weather
set my wake up alarm for 6:30 a.m monday through friday,alarm
Show me tomorrow's reminders,reminder
please remind me to buy hot dogs at the store tonight,reminder
Set an alarm for 10:30 AM every day,alarm
Set alarm every minute for 10 minutes,alarm
should i wear long pants out tonight?,weather
what's the weather today in my location,weather
Remind me to buy a new rug at Walmart tomorrow,reminder
what alarms to I have set right now,alarm
Set alarm every minute for 50 minutes.,alarm
can you set an alarm for 10 am tomorrow,alarm
Give me the 10 day forecast for Charleston WV,weather
Will it rain in NY tomorrow?,weather
Set reminder for a day before my appointment,reminder
What is the weather today in France?,weather
Set a reminder to go to court hearing on Friday at 8am.,reminder
What's the temperature in Chicago?,weather
Will there be rain today?,weather
What's the weather like today?,weather
Will I need a jacket tonight?,weather
delete snooze alarms,alarm
"What was the high today in Cleveland, OH?",weather
Temperature next week inside Celsius,weather
When is the next severe weather outbreak anticipated?,weather
what time is my alarm set for tomorrow morning,alarm
Remind me to buy some roast beef at the store tomorrow,reminder
cancel my reminder to buy dog food,reminder
Set alarm for 10 minutes every hour ,alarm
Is it around 33 in degrees F at Karachi today,weather
Show my reminder,reminder
Delete snooze,alarm
How cold will it get overnight tonight?,weather
snooze alarm for an hour,alarm
Remind me to call the dentist tomorrow at 10am,reminder
Will it snow this evening?,weather
show me my alarms,alarm
please tell me today's weather,weather
Is there a chance for hail with this storm?,weather
go ahead and set my alarm for 7 am,alarm
Set an alarm for every hour,alarm
What alarms do I have set?,alarm
What alarms are set for tomorrow,alarm
hows the weather going to be this weekend,weather
Reset 60 second alarm,alarm
When is the next projected rainfall?,weather
How much time before the next alarm goes off?,alarm
Remind me to buy a present for fathers day,reminder
Is there a tornado warning near my area? ,weather
Delete first alarm,alarm
Set alarm for 4:30 AM every day this week,alarm
remind me to buy milk tomorrow after work,reminder
Should I bring my umbrella?,weather
cancel alarm for 8 p.m. tonight,alarm
Cancel all alarms for today,alarm
what time is sunrise for wednesday?,weather
I want to see all my reminders that I have,reminder
I need a reminder to wake up husband at 7:00 am,reminder
Is it going to rain today?,weather
is friday to be storming?,weather
Is the tomorrow sunny day?,weather
How much rain are we getting tonight,weather
Cancel the alarm that I have set,alarm
i want to be reminded to clean the sheets,reminder
is it going to storm tomorrow,weather
will i need a jacket in la jolla tonight?,weather
set alarm for 6am,alarm
Turn alarm off,alarm
is it going to rain tonight,weather
Will it be above 36 in degrees Celsius for Boston tonight,weather
I don't want to forget to go to work,reminder
What is the humidity level today,weather
will I need rain boots next week,weather
Give me today's weather,weather
Is it going to rain in the next two hours?,weather
will i need my rain boots,weather
When will the alarm sound,alarm
Temperature in Dehli tomorrow Fahrenheit,weather
